id	Site	Viral Taxonomy
958	Brothers_UC_S011_NODE_24820_length_1588_cov_127.416153	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
958	Brothers_UC_S147_NODE_9032_length_3296_cov_283.064689	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Straboviridae;g__;s__
959	Brothers_UC_S010_NODE_49333_length_1905_cov_0.712036	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
959	Brothers_UC_S147_NODE_7277_length_3713_cov_1.523146	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
959	Brothers_LC_S016_vRhyme_bin_144	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
960	Brothers_UC_S010_NODE_61455_length_1670_cov_2.676604	#N/A
960	ELSC_Mariner_131-447_scaffold_43161_c1	#N/A
960	Brothers_NWCB_S139_vRhyme_bin_3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
961	Brothers_UC_S010_NODE_710_length_19409_cov_8.627891	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
961	Brothers_UC_S011_NODE_10952_length_2565_cov_1.229286	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
961	Brothers_UC_S011_NODE_19351_length_1845_cov_1.831199	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
962	Brothers_UC_S147_NODE_85_length_28492_cov_7.040649	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
962	ELSC_Mariner_131-447_scaffold_9114_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
962	ELSC_Bowl_M2_vRhyme_bin_324	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
963	Cayman_Deep_k95_193259_flag=0_multi=13.6626_len=3145	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
963	Cayman_Shallow_k95_476440_flag=0_multi=7.9822_len=2283	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
963	Lau_Basin_Kilo_Moana_vRhyme_bin_132	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
964	Cayman_Shallow_k95_1018776_flag=1_multi=3.0000_len=2681	#N/A
964	Lau_Basin_Kilo_Moana_k95_972367_flag=0_multi=28.0000_len=2682	#N/A
964	Cayman_Deep_vRhyme_bin_16	#N/A
965	Cayman_Shallow_k95_762030_flag=1_multi=2.0000_len=1857	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
965	Guaymas_Basin_k95_533733_flag=0_multi=12.0055_len=1897	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
965	Lau_Basin_Tahi_Moana_k95_432217_flag=1_multi=2.0000_len=1647	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
966	ELSC_Abe_A1_NODE_110089_length_2088_cov_0.815910	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
966	ELSC_Tui_Malila_T10_NODE_506_length_23770_cov_19.211268	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
966	ELSC_Bowl_M2_vRhyme_bin_168	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
967	ELSC_Mariner_M10_NODE_22836_length_3195_cov_1.966428	#N/A
967	ELSC_Mariner_M17_NODE_2618_length_17920_cov_45.662508	#N/A
967	ELSC_Tui_Malila_132-544_scaffold_17488_c1	#N/A
968	ELSC_Abe_A1_NODE_17383_length_5101_cov_157.825090	#N/A
968	ELSC_Tui_Malila_134-614_scaffold_8205_c1	#N/A
968	ELSC_Tui_Malila_T11_NODE_8629_length_6437_cov_4.273059	#N/A
969	ELSC_Abe_A1_NODE_17528_length_5079_cov_3.529483	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
969	ELSC_Abe_A3_NODE_24650_length_5227_cov_9.991765	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
969	ELSC_Tui_Malila_132-544_scaffold_4362_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
970	ELSC_Abe_A1_NODE_18182_length_4997_cov_12.162423	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
970	ELSC_Tui_Malila_134-614_scaffold_12318_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
970	ELSC_Abe_A1_vRhyme_bin_89	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
971	ELSC_Abe_A1_NODE_18755_length_4920_cov_1.483831	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
971	ELSC_Abe_A1_NODE_22859_length_4496_cov_1.951476	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
971	ELSC_Abe_A3_NODE_1290_length_19875_cov_1.596719	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
972	ELSC_Abe_A1_NODE_19009_length_4887_cov_7.175000	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
972	ELSC_Tui_Malila_T11_NODE_15329_length_4834_cov_1.230508	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
972	ELSC_Tui_Malila_T2_NODE_14239_length_7949_cov_1.805165	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
973	ELSC_Abe_A1_NODE_19_length_98860_cov_12.825600	#N/A
973	ELSC_Tui_Malila_T2_NODE_102_length_91486_cov_127.625609	r__;k__;p__;c__;o__;f__;g__;s__
973	ELSC_Tui_Malila_T10_vRhyme_bin_65	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Crassvirales;f__;g__;s__
974	ELSC_Abe_A1_NODE_21779_length_4596_cov_2.322891	#N/A
974	ELSC_Tui_Malila_132-544_scaffold_7115_c1	#N/A
974	ELSC_Tui_Malila_T11_NODE_22278_length_4024_cov_13.787272	#N/A
975	ELSC_Abe_A1_NODE_225_length_35209_cov_4.987543	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
975	ELSC_Tui_Malila_132-544_scaffold_56_c1_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
975	ELSC_Mariner_M10_vRhyme_bin_88	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
976	ELSC_Abe_A1_NODE_33_length_71072_cov_4.195870	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
976	ELSC_Tui_Malila_T10_NODE_49_length_69781_cov_7.736900	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
976	ELSC_Tui_Malila_T2_vRhyme_bin_133	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
977	ELSC_Abe_A1_NODE_392_length_28126_cov_5.352227	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
977	ELSC_Tui_Malila_T10_NODE_33978_length_2877_cov_17.842182	#N/A
977	ELSC_Tui_Malila_T10_NODE_37840_length_2715_cov_25.222179	r__Adnaviria;k__Zilligvirae;p__Taleaviricota;c__Tokiviricetes;o__Ligamenvirales;f__;g__;s__
978	ELSC_Abe_A1_NODE_6839_length_7740_cov_2.646657	#N/A
978	ELSC_Mariner_M17_NODE_31093_length_4212_cov_1.820808	#N/A
978	ELSC_Mariner_M10_vRhyme_bin_113	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
979	ELSC_Abe_A3_NODE_14652_length_6694_cov_3.568144	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
979	ELSC_Abe_A3_NODE_54429_length_3558_cov_1.995045	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
979	ELSC_Tui_Malila_T10_vRhyme_bin_75	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
980	ELSC_Abe_A3_NODE_17932_length_6097_cov_1.947739	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
980	ELSC_Mariner_M17_NODE_558_length_39071_cov_12.008371	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
980	ELSC_Mariner_M17_NODE_571_length_38780_cov_6.101700	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
981	ELSC_Abe_A3_NODE_327589_length_1390_cov_3.081552	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
981	ELSC_Tui_Malila_T2_NODE_105085_length_2781_cov_3.255463	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
981	ELSC_Tui_Malila_T10_vRhyme_bin_48	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
982	ELSC_Bowl_M1_NODE_11733_length_2998_cov_84.995124	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
982	ELSC_Mariner_M10_NODE_19031_length_3609_cov_11.302125	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
982	Brothers_NWCA_S013_vRhyme_bin_16	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
983	ELSC_Bowl_M1_NODE_13414_length_2748_cov_160.956887	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
983	ELSC_Bowl_M2_NODE_87797_length_2676_cov_357.945861	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
983	ELSC_Mariner_131-447_scaffold_22858_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
984	ELSC_Bowl_M1_NODE_154_length_46731_cov_7.056261	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
984	ELSC_Bowl_M2_NODE_530_length_46615_cov_17.195620	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
984	ELSC_Tui_Malila_132-544_vRhyme_bin_15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
985	ELSC_Bowl_M1_NODE_1937_length_9366_cov_69.886676	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
985	ELSC_Mariner_131-447_scaffold_9697_c1	#N/A
985	ELSC_Mariner_M17_NODE_21582_length_5310_cov_3.333591	#N/A
986	ELSC_Bowl_M1_NODE_2001_length_9150_cov_563.943367	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
986	ELSC_Bowl_M2_NODE_32458_length_4932_cov_1633.665973	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
986	ELSC_Mariner_131-447_scaffold_9623_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
987	ELSC_Bowl_M1_NODE_20878_length_2061_cov_195.799380	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
987	ELSC_Bowl_M2_NODE_132521_length_2061_cov_463.732678	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
987	ELSC_Mariner_131-447_scaffold_33251_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
988	ELSC_Bowl_M1_NODE_2240_length_8524_cov_29.830058	#N/A
988	ELSC_Bowl_M2_NODE_12902_length_8485_cov_91.402967	#N/A
988	ELSC_Mariner_M10_NODE_17940_length_3744_cov_0.993918	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
989	ELSC_Bowl_M1_NODE_2447_length_8033_cov_30.147862	#N/A
989	ELSC_Bowl_M2_NODE_15886_length_7528_cov_26.060397	#N/A
989	ELSC_Mariner_131-447_scaffold_22221_c1	#N/A
990	ELSC_Bowl_M1_NODE_27462_length_1718_cov_2.578253	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
990	ELSC_Bowl_M2_NODE_2160_length_22468_cov_21.002014	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
990	ELSC_Mariner_131-447_scaffold_1251_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
991	ELSC_Bowl_M1_NODE_2798_length_7414_cov_479.732263	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
991	ELSC_Bowl_M2_NODE_49840_length_3801_cov_1221.090909	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
991	ELSC_Mariner_131-447_scaffold_5929_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
992	ELSC_Bowl_M1_NODE_7608_length_3948_cov_51.035331	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
992	ELSC_Bowl_M2_NODE_7634_length_11450_cov_189.284112	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
992	ELSC_Mariner_131-447_scaffold_3549_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
993	ELSC_Bowl_M1_NODE_7894_length_3855_cov_37.738197	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
993	ELSC_Bowl_M2_NODE_48691_length_3855_cov_40.765558	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
993	ELSC_Mariner_131-447_scaffold_14463_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
994	ELSC_Bowl_M1_NODE_7996_length_3829_cov_2.063209	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
994	ELSC_Bowl_M2_NODE_188090_length_1643_cov_3.015172	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
994	ELSC_Mariner_M10_NODE_19287_length_3576_cov_7.001740	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
995	ELSC_Bowl_M2_NODE_1240_length_29711_cov_4.767543	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
995	ELSC_Tui_Malila_T2_NODE_144804_length_2313_cov_0.931382	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
995	ELSC_Tui_Malila_T2_NODE_7296_length_11186_cov_1.571932	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
996	ELSC_Bowl_M2_NODE_158528_length_1836_cov_7.499707	#N/A
996	ELSC_Bowl_M2_NODE_165276_length_1786_cov_15.041591	#N/A
996	ELSC_Mariner_131-447_scaffold_37448_c1	#N/A
997	ELSC_Bowl_M2_NODE_15855_length_7541_cov_2.416509	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
997	ELSC_Bowl_M2_NODE_161_length_82488_cov_4.348842_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
997	ELSC_Tui_Malila_T11_NODE_40_length_106974_cov_2.077868_fragment_2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
998	ELSC_Bowl_M2_NODE_176594_length_1712_cov_1.968454	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
998	ELSC_Bowl_M2_NODE_183154_length_1672_cov_1.762460	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
998	ELSC_Bowl_M2_vRhyme_bin_316	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
999	ELSC_Bowl_M2_NODE_18188_length_6958_cov_1.928854	#N/A
999	ELSC_Mariner_M17_NODE_13719_length_7016_cov_1.914211	#N/A
999	ELSC_Mariner_M17_NODE_59651_length_2717_cov_1.416988	#N/A
1000	ELSC_Bowl_M2_NODE_2203_length_22213_cov_5.270171	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1000	ELSC_Mariner_131-447_scaffold_1089_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1000	Brothers_UC_S010_vRhyme_bin_116	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1001	ELSC_Bowl_M2_NODE_347914_length_1092_cov_2.041451	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1001	ELSC_Tui_Malila_T2_NODE_119_length_86749_cov_2.822828	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1001	ELSC_Tui_Malila_134-614_vRhyme_bin_50	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1002	ELSC_Bowl_M2_NODE_44253_length_4087_cov_4.043939	#N/A
1002	ELSC_Tui_Malila_132-544_scaffold_8038_c1	#N/A
1002	ELSC_Bowl_M1_vRhyme_bin_89	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1003	ELSC_Bowl_M2_NODE_62822_length_3293_cov_8.981364	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1003	ELSC_Mariner_M10_NODE_5769_length_7654_cov_3.411718	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1003	ELSC_Mariner_M17_NODE_28235_length_4476_cov_1.181881	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1004	ELSC_Bowl_M2_NODE_64955_length_3226_cov_1.787351	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1004	ELSC_Mariner_131-447_scaffold_4506_c2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1004	ELSC_Bowl_M2_vRhyme_bin_345	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1005	ELSC_Bowl_M2_NODE_75106_length_2951_cov_1.993626	#N/A
1005	ELSC_Mariner_M10_NODE_41815_length_2095_cov_2.479167	#N/A
1005	ELSC_Tui_Malila_134-614_vRhyme_bin_9	#N/A
1006	ELSC_Mariner_131-447_scaffold_6827_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1006	ELSC_Mariner_M10_NODE_19895_length_3501_cov_2.303794	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1006	ELSC_Mariner_M17_NODE_69002_length_2455_cov_1.598797	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1007	ELSC_Mariner_M10_NODE_49128_length_1862_cov_1.064553	r__;k__;p__;c__;o__;f__;g__;s__
1007	ELSC_Tui_Malila_T10_NODE_146953_length_1235_cov_5.531588	r__;k__;p__;c__;o__;f__;g__;s__
1007	ELSC_Tui_Malila_T11_NODE_5551_length_8022_cov_3.617479	r__;k__;p__;c__;o__;f__;g__;s__
1008	ELSC_Mariner_M17_NODE_118402_length_1659_cov_0.937990	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1008	ELSC_Tui_Malila_134-614_scaffold_76239_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1008	ELSC_Mariner_M17_vRhyme_bin_125	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1009	ELSC_Mariner_M17_NODE_19027_length_5761_cov_1.724885	#N/A
1009	ELSC_Tui_Malila_T2_NODE_33129_length_5158_cov_3.156828	#N/A
1009	MAR_Rainbow_354-166_scaffold_26644_c1	#N/A
1010	ELSC_Mariner_M17_NODE_21841_length_5269_cov_5.304356	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1010	ELSC_Tui_Malila_134-614_scaffold_89786_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1010	ELSC_Abe_A1_vRhyme_bin_153	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1011	ELSC_Mariner_M17_NODE_21888_length_5263_cov_20.445872	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1011	ELSC_Tui_Malila_T10_NODE_18216_length_4007_cov_3.706701	#N/A
1011	ELSC_Tui_Malila_T2_NODE_42668_length_4530_cov_1.962753	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1012	ELSC_Mariner_M17_NODE_28048_length_4494_cov_1.674147	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1012	ELSC_Tui_Malila_T2_NODE_834_length_34826_cov_2.048503	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1012	ELSC_Tui_Malila_134-614_vRhyme_bin_65	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1013	ELSC_Mariner_M17_NODE_92575_length_1991_cov_0.980687	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1013	ELSC_Tui_Malila_134-614_scaffold_18311_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1013	ELSC_Tui_Malila_T2_NODE_31941_length_5253_cov_3.749707	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1014	ELSC_Tui_Malila_132-544_scaffold_33366_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1014	ELSC_Tui_Malila_134-614_scaffold_2678_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1014	ELSC_Tui_Malila_T11_NODE_25270_length_3781_cov_1.822386	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1015	ELSC_Tui_Malila_132-544_scaffold_68869_c1	#N/A
1015	ELSC_Tui_Malila_T11_NODE_105935_length_1887_cov_9.103409	#N/A
1015	ELSC_Tui_Malila_T2_NODE_52807_length_4048_cov_1.563377	#N/A
1016	ELSC_Tui_Malila_134-614_scaffold_30329_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1016	ELSC_Tui_Malila_134-614_scaffold_55832_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1016	ELSC_Tui_Malila_T2_NODE_5321_length_13214_cov_2.419118	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1017	ELSC_Tui_Malila_134-614_scaffold_5660_c1	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;g__;s__
1017	ELSC_Tui_Malila_T11_NODE_10725_length_5764_cov_1.807167	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__;g__;s__
1017	ELSC_Tui_Malila_T10_vRhyme_bin_87	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__;g__;s__
1018	ELSC_Tui_Malila_134-614_scaffold_5844_c1	#N/A
1018	ELSC_Tui_Malila_T2_NODE_99034_length_2876_cov_6.800655	#N/A
1018	ELSC_Tui_Malila_T10_vRhyme_bin_106	#N/A
1019	ELSC_Tui_Malila_134-614_scaffold_6291_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1019	ELSC_Tui_Malila_T2_NODE_17777_length_7099_cov_5.270654	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1019	EPR_4281-140_vRhyme_bin_18	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1020	ELSC_Tui_Malila_T10_NODE_11627_length_5062_cov_5.254306	#N/A
1020	ELSC_Tui_Malila_T10_NODE_18470_length_3982_cov_3.653956	r__;k__;p__;c__;o__;f__;g__;s__
