user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
ELSC_A1_metabat1_122	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__B119-G9;f__B119-G9;g__B119-G9;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.18	11	0.912846232	N/A
ELSC_A1_metabat1_133	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	72.6	11	0.733965086	N/A
ELSC_A1_metabat1_134	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__QOAL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	81.91	11	0.912220061	N/A
ELSC_A1_metabat1_148	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Nitratiruptoraceae;g__Nitratiruptor;s__	N/A	N/A	N/A	N/A	N/A	GCF_900176045.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Nitratiruptoraceae;g__Nitratiruptor;s__Nitratiruptor tergarcus	77.03	0.26	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Nitratiruptoraceae;g__Nitratiruptor;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000010325.1, s__Nitratiruptor sp000010325, 95.0, 76.91, 0.23"	69.07	11	0.930876218	N/A
ELSC_A1_metabat1_149	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JAADED01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	66.69	11	0.851516232	N/A
ELSC_A1_metabat1_155	d__Bacteria;p__Caldatribacteriota;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Caldatribacteriota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	84.28	11	0.409393126	N/A
ELSC_A1_metabat1_166	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Desulfurobacterium_A;s__Desulfurobacterium_A sp000421485	GCF_000421485.1	95	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Desulfurobacterium_A;s__Desulfurobacterium_A sp000421485	98.6	0.92	GCF_000421485.1	95	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Desulfurobacterium_A;s__Desulfurobacterium_A sp000421485	98.6	0.92	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Desulfurobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	"GCF_001968985.1, s__Desulfurobacterium_A indicum, 95.0, 82.92, 0.71; GCF_900188395.1, s__Desulfurobacterium_A atlanticum, 95.0, 77.77, 0.28"	92.44	11	N/A	N/A
ELSC_A1_metabat1_167	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	78.24	11	0.690057346	N/A
ELSC_A1_metabat1_178	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	75.5	11	0.75379614	N/A
ELSC_A1_metabat2_002	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__DUEL01;g__DUEL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011388675.1	95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__DUEL01;g__DUEL01;s__DUEL01 sp011388675	84.88	0.55	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__DUEL01;g__DUEL01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_011192125.1, s__DUEL01 sp011192125, 95.0, 84.93, 0.66"	67.68	11	0.9722271	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_A1_metabat2_014	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__Dissulfuribacteraceae;g__Dissulfuribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	62.64	11	0.902129038	N/A
ELSC_A1_metabat2_020	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__DRPN01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.58	11	0.924514677	N/A
ELSC_A1_metabat2_035	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDL01;g__JAADDL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153915.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDL01;g__JAADDL01;s__JAADDL01 sp013153915	77.87	0.25	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	66.35	11	0.901774579	N/A
ELSC_A1_metabat2_036	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	66.79	11	0.897501083	N/A
ELSC_A1_metabat2_042	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__JAADGY01;f__JAADGY01;g__JAADGY01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	45.64	11	0.8760439	N/A
ELSC_A1_metabat2_052	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__	N/A	N/A	N/A	N/A	N/A	GCA_003972985.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__Thiolapillus sp003972985	88.16	0.79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000828615.1, s__Thiolapillus brandeum, 95.0, 78.06, 0.43; GCA_012962365.1, s__Thiolapillus sp012962365, 95.0, 77.78, 0.25; GCA_011051425.1, s__Thiolapillus brandeum_A, 95.0, 77.54, 0.4"	61.25	11	0.966381961	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_A1_metabat2_053	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAAXPZ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	46.62	11	0.932266998	N/A
ELSC_A1_metabat2_056	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA2365;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	55.87	11	0.867783657	N/A
ELSC_A1_metabat2_057	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__UBA4459;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__UBA4459;s__	ANI	N/A	"GCA_003648625.1, s__UBA4459 sp003648625, 95.0, 77.64, 0.25; GCA_002389465.1, s__UBA4459 sp002389465, 95.0, 77.26, 0.22"	67.8	11	0.952115335	N/A
ELSC_A1_metabat2_062	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__QOAL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_003978135.1	95	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__QOAL01;s__QOAL01 sp003978135	77.79	0.3	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	90.99	11	0.922687642	N/A
ELSC_A1_metabat2_063	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA1006;g__UBA1006;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA1006;g__;s__	taxonomic novelty determined using RED	N/A	N/A	52.23	11	0.881712769	N/A
ELSC_A1_metabat2_069	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__DUUL01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__DUUL01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	47.17	11	0.803676153	N/A
ELSC_A1_metabat2_071_VB	d__Bacteria;p__SpSt-318;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	37.74	11	0.395272629	N/A
ELSC_A1_metabat2_078	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA2365;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	77.13	11	0.874367346	N/A
ELSC_A1_metabat2_082	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__JAADEM01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153405.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__JAADEM01;s__JAADEM01 sp013153405	77.56	0.16	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	80.86	11	0.94285099	N/A
ELSC_A1_metabat2_089	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDL01;g__JAADDL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	51.16	11	0.895879427	N/A
ELSC_A1_metabat2_096	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__	taxonomic classification fully defined by topology	N/A	N/A	60.37	11	0.918136406	N/A
ELSC_A1_metabat2_102	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__UBA2775;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	61.84	11	0.912632443	N/A
ELSC_A1_metabat2_105	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153475.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__Hydrogenimonas sp013153475	79.1	0.45	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_003945285.1, s__Hydrogenimonas sp003945285, 95.0, 77.16, 0.08"	70.02	11	0.898977914	N/A
ELSC_A1_metabat2_110	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	42.33	11	0.801940187	N/A
ELSC_A1_metabat2_112	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153345.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__JAADEQ01 sp013153345	78.81	0.26	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013153675.1, s__JAADEQ01 sp013153675, 95.0, 77.36, 0.26"	46.52	11	0.932424457	N/A
ELSC_A1_metabat2_130	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__	ANI	N/A	"GCA_902727905.1, s__UBA1140 sp902727905, 95.0, 78.26, 0.37; GCA_902727895.1, s__UBA1140 sp902727895, 95.0, 78.15, 0.39; GCA_003978395.1, s__UBA1140 sp003978395, 95.0, 77.95, 0.44; GCA_902727915.1, s__UBA1140 sp902727915, 95.0, 77.77, 0.39; GCA_902727995.1, s__UBA1140 sp902727995, 95.0, 77.71, 0.39; GCF_010892395.1, s__UBA1140 sp010892395, 95.0, 77.44, 0.21; GCA_902727935.1, s__UBA1140 sp902727935, 95.0, 77.41, 0.37; GCA_013153055.1, s__UBA1140 sp013153055, 95.0, 77.12, 0.34; GCA_002311915.1, s__UBA1140 sp002311915, 95.0, 77.1, 0.36"	40.98	11	0.959774147	N/A
ELSC_A1_metabat2_131	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__JAADDV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153795.1	95	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__JAADDV01;s__JAADDV01 sp013153795	79.27	0.52	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	83.5	11	0.934506546	N/A
ELSC_A1_metabat2_136	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAADJA01;g__JAADJA01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	77.94	11	0.863181633	N/A
ELSC_A1_metabat2_140	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	72.62	11	0.886236468	N/A
ELSC_A1_metabat2_147	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__	taxonomic classification fully defined by topology	N/A	N/A	68.63	11	0.922375529	N/A
ELSC_A1_metabat2_149	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JAADED01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	80.15	11	0.849278569	N/A
ELSC_A1_metabat2_157	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__Thermosulfidibacteraceae;g__JAADEW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__Thermosulfidibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	84.87	11	0.876711402	N/A
ELSC_A1_metabat2_165	d__Bacteria;p__Spirochaetota;c__B62-G9;o__B62-G9;f__B62-G9;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__B62-G9;o__B62-G9;f__B62-G9;g__;s__	taxonomic novelty determined using RED	N/A	N/A	71.79	11	0.793902818	N/A
ELSC_A1_metabat2_172	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	78.78	11	0.644147854	N/A
ELSC_A1_metabat2_180	d__Bacteria;p__;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__;c__;o__;f__;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	67.88	11	0.308838158	N/A
ELSC_A1_metabat2_193	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__JAADCZ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	53.64	11	0.887049435	N/A
ELSC_A1_metabat2_229	d__Bacteria;p__Actinobacteriota;c__UBA9087;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__UBA9087;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	54.72	11	0.528871609	N/A
ELSC_A1_metabat2_230	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153055.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__UBA1140 sp013153055	78.95	0.42	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_010892395.1, s__UBA1140 sp010892395, 95.0, 77.48, 0.22; GCA_002311915.1, s__UBA1140 sp002311915, 95.0, 77.39, 0.23; GCA_013153825.1, s__UBA1140 sp013153825, 95.0, 77.12, 0.27"	78.38	11	0.946996243	N/A
ELSC_A1_metabat2_234	d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__B15-G9;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	57.1	11	0.80090142	N/A
ELSC_A1_metabat2_235	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__QNZT01;g__QNZT01;s__	N/A	N/A	N/A	N/A	N/A	GCA_003978455.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__QNZT01;g__QNZT01;s__QNZT01 sp003978455	81.06	0.66	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__QNZT01;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	59.06	11	0.95989255	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_A1_metabat2_241	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SpSt-600;f__SpSt-600;g__HyVt-206;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SpSt-600;f__SpSt-600;g__;s__	taxonomic novelty determined using RED	N/A	N/A	56.36	11	0.879521832	N/A
ELSC_A1_metabat2_244	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__B14-G1;g__B14-G1;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.32	11	0.914017602	N/A
ELSC_A1_metabat2_260	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__GCA-002793355;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	58.31	11	0.733936749	N/A
ELSC_A1_metabat2_263	d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	75.96	11	0.623409627	N/A
ELSC_A1_metabat2_264	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__	ANI	N/A	"GCA_003978395.1, s__UBA1140 sp003978395, 95.0, 78.1, 0.33; GCA_902727915.1, s__UBA1140 sp902727915, 95.0, 78.04, 0.31; GCA_902727895.1, s__UBA1140 sp902727895, 95.0, 77.92, 0.34; GCA_013153055.1, s__UBA1140 sp013153055, 95.0, 77.88, 0.29; GCA_902727995.1, s__UBA1140 sp902727995, 95.0, 77.67, 0.29; GCA_902727935.1, s__UBA1140 sp902727935, 95.0, 77.65, 0.32; GCA_902727905.1, s__UBA1140 sp902727905, 95.0, 77.58, 0.34; GCF_010892395.1, s__UBA1140 sp010892395, 95.0, 77.43, 0.2; GCA_002311915.1, s__UBA1140 sp002311915, 95.0, 77.39, 0.27"	56.58	11	0.959964331	N/A
ELSC_A1_metabat2_266	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA2174;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	67.94	11	0.775436925	N/A
ELSC_A1_metabat2_267	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__UWMA-0217;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__UWMA-0217;g__;s__	taxonomic novelty determined using RED	N/A	N/A	63.01	11	0.812704016	N/A
ELSC_A1_metabat2_271	d__Bacteria;p__Aureabacteria;c__SURF-26;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aureabacteria;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	59.16	11	0.48581343	N/A
ELSC_A1_metabat2_286	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	69.82	11	0.88400994	N/A
