user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
ELSC_M1_metabat2_030	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	N/A	N/A	N/A	N/A	N/A	GCA_015493425.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__Sulfurovum sp015493425	81.33	0.511	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_015490315.1, s__Sulfurovum sp015490315, 95.0, 80.66, 0.448; GCA_024279555.1, s__Sulfurovum sp024279555, 95.0, 78.82, 0.452; GCF_014931715.1, s__Sulfurovum indicum, 95.0, 78.15, 0.319; GCF_001595645.1, s__Sulfurovum riftiae, 95.0, 77.8, 0.302; GCF_000987835.1, s__Sulfurovum lithotrophicum, 95.0, 77.73, 0.294; GCF_000010345.1, s__Sulfurovum sp000010345, 95.0, 77.66, 0.281; GCA_003934925.1, s__Sulfurovum sp003934925, 95.0, 77.62, 0.215; GCA_015493435.1, s__Sulfurovum sp015493435, 95.0, 77.44, 0.247; GCA_020525365.1, s__Sulfurovum sp020525365, 95.0, 77.3, 0.168; GCF_023213175.1, s__Sulfurovum sp023213175, 95.0, 77.28, 0.121; GCA_004377245.1, s__Sulfurovum sp004377245, 95.0, 77.26, 0.153; GCA_024762315.1, s__Sulfurovum sp024762315, 95.0, 77.26, 0.235; GCA_913055205.1, s__Sulfurovum sp913055205, 95.0, 77.23, 0.214; GCA_014763885.1, s__Sulfurovum sp014763885, 95.0, 77.19, 0.211; GCA_011048515.1, s__Sulfurovum sp011048515, 95.0, 77.17, 0.178; GCF_019972115.1, s__Sulfurovum sp019972115, 95.0, 77.12, 0.121; GCA_014763895.1, s__Sulfurovum sp014763895, 95.0, 77.06, 0.138; GCA_002733215.1, s__Sulfurovum sp002733215, 95.0, 77.06, 0.102; GCF_000296775.1, s__Sulfurovum sp000296775, 95.0, 77.05, 0.118; GCF_019972135.1, s__Sulfurovum sp019972135, 95.0, 77.05, 0.141; GCA_021159425.1, s__Sulfurovum sp021159425, 95.0, 76.98, 0.113; GCA_013607775.1, s__Sulfurovum sp013607775, 95.0, 76.94, 0.13; GCA_002281755.1, s__Sulfurovum sp002281755, 95.0, 76.92, 0.134; GCA_015661535.1, s__Sulfurovum sp015661535, 95.0, 76.86, 0.113; GCA_902727855.1, s__Sulfurovum sp902727855, 95.0, 76.81, 0.065; GCA_020726105.1, s__Sulfurovum sp020726105, 95.0, 76.68, 0.082; GCA_016744875.1, s__Sulfurovum sp016744875, 95.0, 76.67, 0.103; GCA_002733355.1, s__Sulfurovum sp002733355, 95.0, 76.65, 0.094; GCA_002085305.1, s__Sulfurovum sp002085305, 95.0, 76.63, 0.144; GCA_023955225.1, s__Sulfurovum sp023955225, 95.0, 76.62, 0.107; GCA_015663065.1, s__Sulfurovum sp015663065, 95.0, 76.6, 0.168; GCA_011330645.1, s__Sulfurovum sp011330645, 95.0, 76.5, 0.114; GCA_003646505.1, s__Sulfurovum sp003646505, 95.0, 76.43, 0.093; GCA_021166685.1, s__Sulfurovum sp021166685, 95.0, 76.39, 0.083; GCA_020719895.1, s__Sulfurovum sp020719895, 95.0, 76.35, 0.073; GCA_002742845.1, s__Sulfurovum sp002742845, 95.0, 76.35, 0.098; GCA_024637255.1, s__Sulfurovum sp024637255, 95.0, 76.34, 0.1; GCA_011391015.1, s__Sulfurovum sp011391015, 95.0, 76.34, 0.12; GCA_013139765.1, s__Sulfurovum sp013139765, 95.0, 76.28, 0.058; GCA_021647715.1, s__Sulfurovum sp021647715, 95.0, 76.25, 0.076; GCA_015661795.1, s__Sulfurovum sp015661795, 95.0, 76.19, 0.07; GCA_002403155.1, s__Sulfurovum sp002403155, 95.0, 76.16, 0.091; GCA_003978375.1, s__Sulfurovum sp003978375, 95.0, 76.07, 0.074"	90.84	11	0.97853	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_032	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA6164;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA6164;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	56.58	4	0.88833	N/A
ELSC_M1_metabat2_043	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__	N/A	N/A	N/A	N/A	N/A	GCF_000703085.1	95	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__Persephonella sp000703085	89.03	0.909	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_015487465.1, s__Persephonella sp015487465, 95.0, 78.27, 0.35; GCF_900215515.1, s__Persephonella hydrogeniphila, 95.0, 78.18, 0.369; GCF_016617615.1, s__Persephonella atlantica, 95.0, 77.48, 0.342; GCA_013153235.1, s__Persephonella sp013153235, 95.0, 77.47, 0.241; GCF_000021565.1, s__Persephonella marina, 95.0, 77.09, 0.232; GCA_013153295.1, s__Persephonella sp013153295, 95.0, 76.9, 0.238; GCA_013153765.1, s__Persephonella sp013153765, 95.0, 76.59, 0.137"	86	11	0.98837	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_046	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.44	11	0.81694	N/A
ELSC_M1_metabat2_047	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__S009-33;s__	N/A	N/A	N/A	N/A	N/A	GCA_015489035.1	95	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__S009-33;s__S009-33 sp015489035	89.47	0.63	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__S009-33;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	47.71	4	0.97889	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_048	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Mesoaciditoga;s__	N/A	N/A	N/A	N/A	N/A	GCA_015489955.1	95	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Mesoaciditoga;s__Mesoaciditoga sp015489955	92.14	0.909	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Mesoaciditoga;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCF_000745455.1, s__Mesoaciditoga lauensis, 95.0, 83.66, 0.596"	75.59	11	0.98879	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_049	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	68.58	11	0.90383	N/A
ELSC_M1_metabat2_056	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__	N/A	N/A	N/A	N/A	N/A	GCA_003972985.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__Thiolapillus sp003972985	81.76	0.561	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_011051425.1, s__Thiolapillus brandeum_A, 95.0, 77.52, 0.236; GCA_024277555.1, s__Thiolapillus sp024277555, 95.0, 77.48, 0.182; GCA_012962365.1, s__Thiolapillus sp012962365, 95.0, 77.32, 0.162; GCF_000828615.1, s__Thiolapillus brandeum, 95.0, 77.32, 0.277"	84.17	11	0.93654	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_058	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__	N/A	N/A	N/A	N/A	N/A	GCA_015487065.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__Nitratifractor sp015487065	90.16	0.8	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_015486995.1, s__Nitratifractor sp015486995, 95.0, 81.74, 0.556; GCF_000186245.1, s__Nitratifractor salsuginis, 95.0, 81.41, 0.613; GCA_015491955.1, s__Nitratifractor sp015491955, 95.0, 78.6, 0.076; GCA_913054475.1, s__Nitratifractor sp913054475, 95.0, 77.46, 0.129; GCA_015488535.1, s__Nitratifractor sp015488535, 95.0, 77.09, 0.035"	93.7	11	0.98782	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_064	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__WFXV01;s__WFXV01 sp015488545	GCA_015488545.1	95	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__WFXV01;s__WFXV01 sp015488545	98.9	0.902	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
ELSC_M1_metabat2_069	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__CAITKP01;s__	N/A	N/A	N/A	N/A	N/A	GCA_015489055.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__CAITKP01;s__CAITKP01 sp015489055	93.9	0.915	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__CAITKP01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_903885085.1, s__CAITKP01 sp903885085, 95.0, 76.77, 0.131; GCA_018824305.1, s__CAITKP01 sp018824305, 95.0, 76.72, 0.109; GCA_903892995.1, s__CAITKP01 sp903892995, 95.0, 76.31, 0.117"	92.14	11	0.9946	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_070	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDL01;g__JAADDL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_015488975.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDL01;g__JAADDL01;s__JAADDL01 sp015488975	94.61	0.858	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__JAADDL01;g__JAADDL01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_013153915.1, s__JAADDL01 sp013153915, 95.0, 76.55, 0.2"	94.32	11	0.99364	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M1_metabat2_072	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	83.32	11	0.91044	N/A
ELSC_M2_maxbin2_064	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea;s__	N/A	N/A	N/A	N/A	N/A	GCA_015490005.1	95	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea;s__Hippea sp015490005	82.38	0.722	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_015486705.1, s__Hippea sp015486705, 95.0, 81.8, 0.472; GCA_015486955.1, s__Hippea sp015486955, 95.0, 78.67, 0.462; GCF_000526195.1, s__Hippea sp000526195, 95.0, 77.23, 0.113; GCA_015486965.1, s__Hippea sp015486965, 95.0, 76.71, 0.16; GCF_000744435.1, s__Hippea jasoniae, 95.0, 76.52, 0.118; GCF_000194135.1, s__Hippea maritima, 95.0, 76.37, 0.137; GCF_000420385.1, s__Hippea alviniae, 95.0, 76.13, 0.16"	67.31	11	0.98045	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M2_maxbin2_080	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__J048;f__J048;g__J048;s__	N/A	N/A	N/A	N/A	N/A	GCA_003695825.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__J048;f__J048;g__J048;s__J048 sp003695825	81.45	0.796	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__J048;f__J048;g__J048;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	54.6	11	0.9303	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M2_maxbin2_084	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCF_000147355.1, s__Sulfurimonas autotrophica, 95.0, 79.92, 0.561; GCF_014905135.1, s__Sulfurimonas paralvinellae, 95.0, 79.77, 0.449; GCA_002335055.1, s__Sulfurimonas sp002335055, 95.0, 79.69, 0.316; GCA_013607665.1, s__Sulfurimonas sp013607665, 95.0, 79.65, 0.465; GCF_009192995.1, s__Sulfurimonas indica, 95.0, 79.53, 0.54; GCA_015662405.1, s__Sulfurimonas autotrophica_A, 95.0, 79.52, 0.406; GCA_015488615.1, s__Sulfurimonas sp015488615, 95.0, 79.48, 0.412; GCA_021107375.1, s__Sulfurimonas sp021107375, 95.0, 79.38, 0.289; GCF_017357825.1, s__Sulfurimonas sp017357825, 95.0, 79.25, 0.401; GCA_024762745.1, s__Sulfurimonas sp024762745, 95.0, 79.18, 0.257; GCA_015487265.1, s__Sulfurimonas sp015487265, 95.0, 79.14, 0.406; GCA_021766785.1, s__Sulfurimonas sp021766785, 95.0, 79.12, 0.385; GCA_021157485.1, s__Sulfurimonas sp021157485, 95.0, 79.03, 0.417; GCA_018698455.1, s__Sulfurimonas sp018698455, 95.0, 79.01, 0.342; GCA_002733945.2, s__Sulfurimonas sp002733945, 95.0, 78.98, 0.39; GCA_024513425.1, s__Sulfurimonas sp024513425, 95.0, 78.94, 0.396; GCA_015487435.1, s__Sulfurimonas sp015487435, 95.0, 78.92, 0.337; GCF_009068765.1, s__Sulfurimonas hydrogeniphila, 95.0, 78.86, 0.465; GCA_024762705.1, s__Sulfurimonas sp024762705, 95.0, 78.81, 0.294; GCA_013791885.1, s__Sulfurimonas sp013791885, 95.0, 78.78, 0.316; GCA_021157665.1, s__Sulfurimonas sp021157665, 95.0, 78.77, 0.422; GCA_003978465.1, s__Sulfurimonas sp003978465, 95.0, 78.77, 0.273; GCA_015663215.1, s__Sulfurimonas sp015663215, 95.0, 78.76, 0.257; GCA_016744025.1, s__Sulfurimonas sp016744025, 95.0, 78.74, 0.348; GCA_016938175.1, s__Sulfurimonas sp016938175, 95.0, 78.69, 0.342; GCA_002732645.1, s__Sulfurimonas sp002732645, 95.0, 78.67, 0.316; GCF_000242915.1, s__Sulfurimonas gotlandica, 95.0, 78.67, 0.353; GCF_015265455.1, s__Sulfurimonas baltica, 95.0, 78.63, 0.294; GCA_014381585.1, s__Sulfurimonas ponti, 95.0, 78.61, 0.316; GCF_014905115.1, s__Sulfurimonas sediminis, 95.0, 78.58, 0.492; GCF_014905095.1, s__Sulfurimonas sp014905095, 95.0, 78.57, 0.412; GCA_018825665.1, s__Sulfurimonas sp018825665, 95.0, 78.56, 0.214; GCA_016764205.1, s__Sulfurimonas sp016764205, 95.0, 78.53, 0.219; GCF_009258225.1, s__Sulfurimonas lithotrophica, 95.0, 78.5, 0.235; GCA_021648285.1, s__Sulfurimonas sp021648285, 95.0, 78.5, 0.326; GCA_022712845.1, s__Sulfurimonas sp022712845, 95.0, 78.46, 0.305; GCA_024635885.1, s__Sulfurimonas sp024635885, 95.0, 78.42, 0.299; GCA_018824795.1, s__Sulfurimonas sp018824795, 95.0, 78.4, 0.2; GCA_022712775.1, s__Sulfurimonas sp022712775, 95.0, 78.39, 0.246; GCA_002781365.1, s__Sulfurimonas sp002781365, 95.0, 78.38, 0.401; GCA_018822665.1, s__Sulfurimonas sp018822665, 95.0, 78.35, 0.262; GCA_021163845.1, s__Sulfurimonas sp021163845, 95.0, 78.3, 0.262; GCA_013153755.1, s__Sulfurimonas sp013153755, 95.0, 78.28, 0.348; GCA_001829625.1, s__Sulfurimonas sp001829625, 95.0, 78.27, 0.316; GCA_011391635.1, s__Sulfurimonas sp011391635, 95.0, 78.26, 0.316; GCF_009258045.1, s__Sulfurimonas xiamenensis, 95.0, 78.22, 0.278; GCA_021648405.1, s__Sulfurimonas sp021648405, 95.0, 78.14, 0.257; GCA_945870785.1, s__Sulfurimonas crateris_B, 95.0, 78.14, 0.246; GCA_015488855.1, s__Sulfurimonas sp015488855, 95.0, 78.11, 0.246; GCF_005217605.1, s__Sulfurimonas crateris, 95.0, 78.05, 0.225; GCF_000445475.1, s__Sulfurimonas hongkongensis, 95.0, 78.01, 0.305; GCA_016744115.1, s__Sulfurimonas sp016744115, 95.0, 78.01, 0.316; GCF_015265475.1, s__Sulfurimonas marisnigri, 95.0, 77.98, 0.332; GCA_001829785.1, s__Sulfurimonas sp001829785, 95.0, 77.97, 0.246; GCA_021161305.1, s__Sulfurimonas sp021161305, 95.0, 77.97, 0.294; GCA_021732045.1, s__Sulfurimonas sp021732045, 95.0, 77.95, 0.257; GCA_945883795.1, s__Sulfurimonas crateris_A, 95.0, 77.94, 0.326; GCA_016735225.1, s__Sulfurimonas sp016735225, 95.0, 77.91, 0.219; GCA_002899765.1, s__Sulfurimonas sp002899765, 95.0, 77.88, 0.246; GCA_021648465.1, s__Sulfurimonas sp021648465, 95.0, 77.86, 0.321; GCA_001829675.1, s__Sulfurimonas sp001829675, 95.0, 77.83, 0.251; GCA_014859695.1, s__Sulfurimonas sp014859695, 95.0, 77.72, 0.241; GCA_023229025.1, s__Sulfurimonas sp023229025, 95.0, 77.72, 0.246; GCA_016937915.1, s__Sulfurimonas sp016937915, 95.0, 77.66, 0.23; GCA_023229105.1, s__Sulfurimonas sp023229105, 95.0, 77.63, 0.23; GCA_903903705.1, s__Sulfurimonas sp903903705, 95.0, 77.63, 0.187; GCA_001829715.1, s__Sulfurimonas sp001829715, 95.0, 77.61, 0.23; GCA_002452425.1, s__Sulfurimonas sp002452425, 95.0, 77.51, 0.144; GCA_023228785.1, s__Sulfurimonas sp023228785, 95.0, 77.51, 0.316; GCA_019429335.1, s__Sulfurimonas sp019429335, 95.0, 77.44, 0.176; GCA_001873135.1, s__Sulfurimonas sp001873135, 95.0, 77.41, 0.332; GCA_013607635.1, s__Sulfurimonas sp013607635, 95.0, 77.39, 0.171; GCF_000012965.1, s__Sulfurimonas denitrificans, 95.0, 77.27, 0.289; GCA_002428085.1, s__Sulfurimonas sp002428085, 95.0, 77.1, 0.289; GCA_022729795.1, s__Sulfurimonas sp022729795, 95.0, 77.09, 0.235; GCA_002733155.1, s__Sulfurimonas sp002733155, 95.0, 76.98, 0.257"	60.62	11	0.97278	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M2_maxbin2_090	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__MONJU;s__	N/A	N/A	N/A	N/A	N/A	GCA_024712425.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__MONJU;s__MONJU sp024712425	82.61	0.743	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__MONJU;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCF_000801295.1, s__MONJU sp000801295, 95.0, 83.27, 0.76; GCA_019356535.1, s__MONJU sp019356535, 95.0, 82.48, 0.821; GCA_024762475.1, s__MONJU sp024762475, 95.0, 80.8, 0.648; GCA_024510845.1, s__MONJU sp024510845, 95.0, 80.73, 0.603; GCA_003696905.1, s__MONJU sp003696905, 95.0, 80.44, 0.57"	66.12	11	0.91941	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M2_maxbin2_096	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	84.31	11	0.79948	N/A
ELSC_M2_maxbin2_100	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__B4-G1;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__B4-G1;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	74.66	11	0.81327	N/A
ELSC_M2_maxbin2_102_VB	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__J044;f__J044;g__J044;s__	N/A	N/A	N/A	N/A	N/A	GCA_003696465.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__J044;f__J044;g__J044;s__J044 sp003696465	83.42	0.679	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__J044;f__J044;g__J044;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	46.63	11	0.94241	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M2_maxbin2_125	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea;s__	N/A	N/A	N/A	N/A	N/A	GCA_015486965.1	95	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea;s__Hippea sp015486965	78.07	0.194	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	"GCA_015486705.1, s__Hippea sp015486705, 95.0, 78.4, 0.107; GCA_015486955.1, s__Hippea sp015486955, 95.0, 78.38, 0.176; GCA_015490005.1, s__Hippea sp015490005, 95.0, 77.93, 0.156; GCF_000526195.1, s__Hippea sp000526195, 95.0, 77.34, 0.111; GCF_000194135.1, s__Hippea maritima, 95.0, 77.34, 0.118; GCF_000420385.1, s__Hippea alviniae, 95.0, 76.95, 0.118; GCF_000744435.1, s__Hippea jasoniae, 95.0, 76.86, 0.1"	61.23	11	0.93501	N/A
ELSC_M2_maxbin2_126	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__DRKF01;s__DRKF01 sp011051915	GCA_011051915.1	95	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__DRKF01;s__DRKF01 sp011051915	98.06	0.885	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
ELSC_M2_maxbin2_133	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__ISCAR-4553;g__Rhodocaloribacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_011682235.2	95	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__ISCAR-4553;g__Rhodocaloribacter;s__Rhodocaloribacter litoris	79.83	0.5	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__ISCAR-4553;g__Rhodocaloribacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	73.45	11	0.84216	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ELSC_M2_maxbin2_152_VB	d__Bacteria;p__Nitrospirota_B;c__JACRHL01;o__JACRHL01;f__JACRHL01;g__JACRHL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_016212085.1	95	d__Bacteria;p__Nitrospirota_B;c__JACRHL01;o__JACRHL01;f__JACRHL01;g__JACRHL01;s__JACRHL01 sp016212085	78.29	0.357	d__Bacteria;p__Nitrospirota_B;c__JACRHL01;o__JACRHL01;f__JACRHL01;g__JACRHL01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	41.15	11	0.86757	N/A
ELSC_M2_maxbin2_163	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.93	11	0.84557	N/A
